timestamp,hypnogram_level,hypnogram_class
1595876131000,3,REM
1595876431000,3,REM
1595876731000,2,light
1595877031000,2,light
1595877331000,2,light
1595877631000,2,light
1595877931000,2,light
1595878231000,2,light
1595878531000,3,REM
1595878831000,2,light
1595879131000,2,light
1595879431000,2,light
1595879731000,2,light
1595880031000,2,light
1595880331000,4,awake
1595880631000,4,awake
1595880931000,4,awake
1595881231000,4,awake
1595881531000,4,awake
1595881831000,4,awake
1595882131000,4,awake
1595927428000,4,awake
1595927728000,4,awake
1595928028000,4,awake
1595928328000,4,awake
1595928628000,1,deep
1595928928000,2,light
1595929228000,2,light
1595929528000,1,deep
1595929828000,1,deep
1595930128000,4,awake
1595930428000,4,awake
1595930728000,2,light
1595931028000,1,deep
1595931328000,1,deep
1595931628000,1,deep
1595931928000,1,deep
1595932228000,1,deep
1595932528000,1,deep
1595932828000,2,light
1595933128000,2,light
1595933428000,1,deep
1595933728000,1,deep
1595934028000,2,light
1595934328000,1,deep
1595934628000,1,deep
1595934928000,2,light
1595935228000,2,light
1595935528000,1,deep
1595935828000,1,deep
1595936128000,1,deep
1595936428000,1,deep
1595936728000,2,light
1595937028000,2,light
1595937328000,2,light
1595937628000,1,deep
1595937928000,2,light
1595938228000,3,REM
1595938528000,3,REM
1595938828000,3,REM
1595939128000,3,REM
1595939428000,3,REM
1595939728000,3,REM
1595940028000,4,awake
1595940328000,2,light
1595940628000,2,light
1595940928000,2,light
1595941228000,2,light
1595941528000,2,light
1595941828000,2,light
1595942128000,2,light
1595942428000,2,light
1595942728000,2,light
1595943028000,2,light
1595943328000,2,light
1595943628000,2,light
1595943928000,2,light
1595944228000,1,deep
1595944528000,1,deep
1595944828000,2,light
1595945128000,2,light
1595945428000,1,deep
1595945728000,3,REM
1595946028000,2,light
1595946328000,2,light
1595946628000,2,light
1595946928000,2,light
1595947228000,1,deep
1595947528000,1,deep
1595947828000,1,deep
1595948128000,1,deep
1595948428000,1,deep
1595948728000,1,deep
1595949028000,1,deep
1595949328000,2,light
1595949628000,2,light
1595949928000,3,REM
1595950228000,3,REM
1595950528000,3,REM
1595950828000,3,REM
1595951128000,3,REM
1595951428000,3,REM
1595951728000,3,REM
1595952028000,3,REM
1595952328000,3,REM
1595952628000,3,REM
1595952928000,4,awake
1595953228000,2,light
1595953528000,2,light
1595953828000,2,light
1595954128000,2,light
1595954428000,2,light
1595954728000,2,light
1595955028000,2,light
1595955328000,1,deep
1595955628000,2,light
1595955928000,2,light
1595956228000,3,REM
1595956528000,2,light
1595956828000,2,light
1595957128000,1,deep
1595957428000,3,REM
1595957728000,4,awake
1595958028000,4,awake
1596016173000,4,awake
1596016473000,4,awake
1596016773000,1,deep
1596017073000,1,deep
1596017373000,1,deep
1596017673000,1,deep
1596017973000,2,light
1596018273000,2,light
1596018573000,2,light
1596018873000,2,light
1596019173000,2,light
1596019473000,1,deep
1596019773000,1,deep
1596020073000,1,deep
1596020373000,1,deep
1596020673000,2,light
1596020973000,2,light
1596021273000,2,light
1596021573000,1,deep
1596021873000,1,deep
1596022173000,1,deep
1596022473000,1,deep
1596022773000,1,deep
1596023073000,1,deep
1596023373000,1,deep
1596023673000,2,light
1596023973000,2,light
1596024273000,2,light
1596024573000,2,light
1596024873000,2,light
1596025173000,2,light
1596025473000,2,light
1596025773000,1,deep
1596026073000,2,light
1596026373000,3,REM
1596026673000,3,REM
1596026973000,3,REM
1596027273000,2,light
1596027573000,2,light
1596027873000,2,light
1596028173000,2,light
1596028473000,2,light
1596028773000,2,light
1596029073000,1,deep
1596029373000,1,deep
1596029673000,1,deep
1596029973000,1,deep
1596030273000,1,deep
1596030573000,1,deep
1596030873000,1,deep
1596031173000,1,deep
1596031473000,1,deep
1596031773000,2,light
1596032073000,1,deep
1596032373000,1,deep
1596032673000,1,deep
1596032973000,1,deep
1596033273000,3,REM
1596033573000,3,REM
1596033873000,2,light
1596034173000,2,light
1596034473000,2,light
1596034773000,2,light
1596035073000,2,light
1596035373000,2,light
1596035673000,2,light
1596035973000,2,light
1596036273000,2,light
1596036573000,2,light
1596036873000,2,light
1596037173000,2,light
1596037473000,3,REM
1596037773000,2,light
1596038073000,2,light
